Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,12805,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,85.101097,5.6,80,-0.99,-0.08,159335,100,601286,355.678,213864,0,,120000,800,,0,0,0,16,0,0,2.12E+08,0,0,69.55,------,216807,0.23,355.68,3000,8.6,None
,85.101089,5.61,81,-1.08,-0.09,152814,100,595066,363.102,216069,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,69.17,------,216907,0.05,363.1,3000,8.6,None
,85.101089,5.61,82,-1.08,-0.09,161682,100,627457,364.273,228566,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,70.96,------,216307,-0.01,364.27,3000,8.6,None
,85.101082,5.62,83,-1.17,-0.1,161658,100,605078,350.027,211793,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,69.56,------,211707,-1.13,350.03,3000,8.6,None
,85.101089,5.63,84,-1.08,-0.09,156680,100,590839,360.319,212890,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,68.62,------,212307,-0.62,360.32,3000,8.6,None
,85.101082,5.63,85,-1.17,-0.1,161357,100,627883,364.291,228732,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,69.44,------,217207,-0.02,364.29,3000,8.6,None
,85.101105,5.64,86,-0.9,-0.08,156903,100,612065,347.708,212820,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,72.22,------,215107,0.09,347.71,3000,8.6,None
,85.101089,5.65,87,-1.08,-0.09,156569,100,609313,357.101,217586,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,70.86,------,214507,-0.53,357.1,3000,8.6,None
,85.101105,5.65,88,-0.9,-0.08,160511,100,612283,357.653,218985,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,69.66,------,215507,-0.35,357.65,3000,8.6,None
,85.101112,5.66,89,-0.81,-0.07,158545,100,613600,353.964,217192,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,72.91,------,218307,0.13,353.96,3000,8.6,None
,85.101105,5.66,90,-0.9,-0.08,161641,100,620370,359.431,222980,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,68.39,------,213307,-0.45,359.43,3000,8.6,None
,85.101089,5.67,91,-1.08,-0.09,156689,100,602596,354.638,213704,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,70.87,------,218207,-0.57,354.64,3000,8.6,None
,85.10112,5.68,92,-0.72,-0.06,161436,100,611944,360.308,220488,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,72.88,------,218107,0.2,360.31,3000,8.6,None
,85.101067,5.68,93,-1.34,-0.11,159650,100,613972,355.435,218227,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,70.99,------,217207,0.22,355.44,3000,8.59,None
,85.101105,5.69,94,-0.9,-0.08,162521,100,620771,358.064,222276,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,72.28,------,211007,0.29,358.06,3000,8.59,None
